,date,net_sentiment,stock_name,sofr_rate,NewsCount,NewsTone,unemployment,Fed_Rate,RiskAppetite,Open,High,Low,Close,Volume,FOMC,Log_Volume,Intraday_Range,Close_Lag1,Log_Return,Log_Buzz,Sentiment_Lag1,Log_Buzz_Lag1,Volatility_Lag1,Return_Abs_Lag1
984,2020-01-23,0.7307692307692307,AMZN,1.54,835.0,-0.0093642105848095,5869.0,1.75,0.2083,94.26,94.5,93.64,94.23,49692000.0,0,17.72135453243967,0.009123700402172315,94.37,-0.0014846238145767561,6.728628613084702,0.7671232876712328,7.282073658093465,0.010126582277412742,0.0024342500245907762
985,2020-01-24,0.43859649122807015,AMZN,1.53,548.0,-0.0002333638573163,5869.0,1.75,0.2083,94.57,94.75,92.37,93.08,75324000.0,0,18.13730938036365,0.02516654329859713,94.23,-0.012279263784573917,6.3080984415095305,0.7307692307692307,6.728628613084702,0.009123700402172315,0.0014846238145767561
988,2020-01-27,0.5869565217391305,AMZN,1.53,855.0,-0.004514168725803,5869.0,1.75,0.2083,91.0,92.05,90.77,91.42,70570000.0,0,18.07211569714734,0.014065934064388372,93.08,-0.017995065530492592,6.752270376141742,0.43859649122807015,6.3080984415095305,0.02516654329859713,0.012279263784573917
989,2020-01-28,0.8026905829596412,AMZN,1.53,652.0,-0.0025120105833615,5869.0,1.75,0.2083,92.03,92.91,91.5,92.66,56160000.0,1,17.8437153354881,0.015321090946938887,91.42,0.013472607084903854,6.481577129276431,0.5869565217391305,6.752270376141742,0.014065934064388372,0.017995065530492592
990,2020-01-29,0.7409326424870466,AMZN,1.53,500.0,0.0023796769444732,5869.0,1.75,0.2083,93.2,93.74,92.75,92.9,41760000.0,1,17.547449525485018,0.010622317595426735,92.66,0.0025867658312906314,6.2166061010848646,0.8026905829596412,6.481577129276431,0.015321090946938887,0.013472607084903854
991,2020-01-30,0.8172043010752689,AMZN,1.58,769.0,0.0066968269017451,5869.0,1.75,-0.048799999999999955,92.9,93.64,92.53,93.53,126548000.0,0,18.656132248702633,0.011948331538003404,92.9,0.006758594626666664,6.646390514847729,0.7409326424870466,6.2166061010848646,0.010622317595426735,0.0025867658312906314
992,2020-01-31,0.7694753577106518,AMZN,1.6,1264.0,0.0044752329405602,5869.0,1.75,-0.048799999999999955,102.57,102.79,100.11,100.44,311346000.0,0,19.556415395134085,0.026128497608840034,93.53,0.07127829384292467,7.142827401161621,0.8172043010752689,6.646390514847729,0.011948331538003404,0.006758594626666664
995,2020-02-03,0.6444444444444445,AMZN,1.59,562.0,0.0025557141037142,5753.0,1.75,-0.048799999999999955,100.53,102.43,100.01,100.21,117834000.0,0,18.58478742081193,0.02407241619177636,100.44,-0.002292550219146858,6.333279628139691,0.7694753577106518,7.142827401161621,0.026128497608840034,0.07127829384292467
996,2020-02-04,0.7909738717339667,AMZN,1.6,515.0,0.0058790855419785,5753.0,1.75,-0.048799999999999955,101.49,102.99,100.77,102.48,105786000.0,0,18.476928752943998,0.021874076261515996,100.21,0.022399673518241403,6.246106765481563,0.6444444444444445,6.333279628139691,0.02407241619177636,0.002292550219146858
997,2020-02-05,0.550561797752809,AMZN,1.59,656.0,0.0079053313397645,5753.0,1.75,-0.048799999999999955,103.55,103.55,101.6,101.99,87524000.0,0,18.287423610858117,0.01883148237384537,102.48,-0.004792888326052125,6.48768401848461,0.7909738717339667,6.246106765481563,0.021874076261515996,0.022399673518241403
998,2020-02-06,0.5622895622895623,AMZN,1.59,594.0,0.0073165752990125,5753.0,1.75,-0.013500000000000012,102.05,102.82,101.24,102.51,63660000.0,0,17.96906699552667,0.01548260656389194,101.99,0.005085585532883574,6.38856140554563,0.550561797752809,6.48768401848461,0.01883148237384537,0.004792888326052125
999,2020-02-07,0.7695473251028807,AMZN,1.58,733.0,0.0031922410828276,5753.0,1.75,-0.013500000000000012,102.1,104.93,101.9,103.96,101906000.0,0,18.43956138752862,0.029676787460364677,102.51,0.014045854977979234,6.598509028614515,0.5622895622895623,6.38856140554563,0.01548260656389194,0.005085585532883574
1002,2020-02-10,0.8695652173913043,AMZN,1.58,1161.0,-0.0118001438332539,5753.0,1.75,-0.013500000000000012,104.25,106.78,104.25,106.7,101124000.0,0,18.43185805443134,0.024268585129566575,103.96,0.02601494853441819,7.057897937411856,0.7695473251028807,6.598509028614515,0.029676787460364677,0.014045854977979234
1003,2020-02-11,0.7488789237668162,AMZN,1.58,789.0,-0.0009991774403341,5753.0,1.75,-0.013500000000000012,107.54,109.3,106.8,107.54,114920000.0,0,18.55974680077707,0.023247163843849065,106.7,0.007841713073824277,6.672032945461067,0.8695652173913043,7.057897937411856,0.024268585129566575,0.02601494853441819
1004,2020-02-12,0.7354838709677419,AMZN,1.57,1242.0,-0.0007114827994617,5753.0,1.75,-0.013500000000000012,108.16,109.01,107.76,108.0,66686000.0,0,18.01550560879798,0.011556952661653389,107.54,0.004268355742687674,7.1252830915107115,0.7488789237668162,6.672032945461067,0.023247163843849065,0.007841713073824277
1005,2020-02-13,0.6675324675324675,AMZN,1.57,1042.0,-0.0051757010867801,5753.0,1.75,0.1493,107.25,108.51,107.1,107.49,60636000.0,0,17.9203993505539,0.013146853145627434,108.0,-0.00473340713924763,6.949856455000773,0.7354838709677419,7.1252830915107115,0.011556952661653389,0.004268355742687674
1006,2020-02-14,0.5779816513761468,AMZN,1.58,835.0,-0.0061696096728169,5753.0,1.75,0.1493,107.78,107.95,106.29,106.74,52124000.0,0,17.769136072431955,0.015401744292503055,107.49,-0.007001849079173332,6.728628613084702,0.6675324675324675,6.949856455000773,0.013146853145627434,0.00473340713924763
1010,2020-02-18,0.6216216216216216,AMZN,1.6,1366.0,-0.0097777173060769,5753.0,1.75,0.1493,106.25,108.3,106.21,107.78,58912000.0,0,17.891555379989413,0.019670588233442803,106.74,0.00969614159955191,7.220373836723949,0.5779816513761468,6.728628613084702,0.015401744292503055,0.007001849079173332
1011,2020-02-19,0.8609625668449198,AMZN,1.59,597.0,0.0116572905571134,5753.0,1.75,0.1493,108.39,109.25,108.06,108.51,51224000.0,0,17.751718749702874,0.010978872588709374,107.78,0.006750222126765748,6.393590753950631,0.6216216216216216,7.220373836723949,0.019670588233442803,0.00969614159955191
1012,2020-02-20,0.3373493975903614,AMZN,1.6,673.0,0.00544395069818,5753.0,1.75,0.1189,108.65,108.84,106.37,107.65,62626000.0,0,17.952691101273494,0.022733548088105508,108.51,-0.007957110821744235,6.513230110912307,0.8609625668449198,6.393590753950631,0.010978872588709374,0.006750222126765748
1013,2020-02-21,0.45454545454545453,AMZN,1.58,519.0,-0.003022719643075,5753.0,1.75,0.1189,107.11,107.23,104.4,104.8,92926000.0,0,18.34731404621763,0.026421435904544713,107.65,-0.026831451923430286,6.253828811575473,0.3373493975903614,6.513230110912307,0.022733548088105508,0.007957110821744235
1016,2020-02-24,0.10852713178294573,AMZN,1.58,590.0,-0.0267548749982675,5753.0,1.75,0.1189,100.16,101.96,99.4,100.46,130940000.0,0,18.690249768614304,0.02555910542875796,104.8,-0.04229413356504312,6.3818160174060985,0.45454545454545453,6.253828811575473,0.026421435904544713,0.026831451923430286
1017,2020-02-25,0.2388663967611336,AMZN,1.59,781.0,-0.0065676130565923,5753.0,1.75,0.1189,101.32,101.73,97.92,98.64,124382000.0,0,18.638868041306075,0.03760363205313824,100.46,-0.018282779465809747,6.661854740545311,0.10852713178294573,6.3818160174060985,0.02555910542875796,0.04229413356504312
1018,2020-02-26,0.4143646408839779,AMZN,1.58,635.0,0.0008771910964309,5753.0,1.75,0.1189,98.51,100.73,98.02,98.98,104492000.0,0,18.46462108098484,0.027509897469545314,98.64,0.0034409506676510754,6.455198563340122,0.2388663967611336,6.661854740545311,0.03760363205313824,0.018282779465809747
1019,2020-02-27,0.14465408805031446,AMZN,1.58,571.0,-0.0019729239406659,5753.0,1.75,-0.08700000000000002,96.72,98.75,94.14,94.21,162880000.0,0,18.90852429746592,0.04766335814230114,98.98,-0.04939147646316369,6.349138991379798,0.4143646408839779,6.455198563340122,0.027509897469545314,0.0034409506676510754
1020,2020-02-28,0.1452513966480447,AMZN,1.6,730.0,-0.0028513810651331,5753.0,1.75,-0.08700000000000002,90.73,94.49,90.56,94.19,189620000.0,0,19.060532632727792,0.04331533119769469,94.21,-0.0002123142258505825,6.594413459749778,0.14465408805031446,6.349138991379798,0.04766335814230114,0.04939147646316369
1023,2020-03-02,0.42731277533039647,AMZN,1.59,482.0,-0.0045420199845073,7206.0,1.75,-0.08700000000000002,95.32,97.73,93.5,97.7,135234000.0,0,18.722517176642054,0.044376835916452334,94.19,0.03658754021401135,6.180016653652572,0.1452513966480447,6.594413459749778,0.04331533119769469,0.0002123142258505825
1024,2020-03-03,0.12554112554112554,AMZN,1.64,594.0,-0.0052244820807287,7206.0,1.75,-0.08700000000000002,98.77,99.82,94.4,95.45,150690000.0,0,18.830735311030477,0.05487496202745002,97.7,-0.023299008876980443,6.38856140554563,0.42731277533039647,6.180016653652572,0.044376835916452334,0.03658754021401135
1025,2020-03-04,0.251063829787234,AMZN,1.23,781.0,-0.0138242648064504,7206.0,1.25,-0.08700000000000002,97.33,98.9,96.1,98.79,95458000.0,0,18.374196928614616,0.028768108493910722,95.45,0.03439383488462594,6.661854740545311,0.12554112554112554,6.38856140554563,0.05487496202745002,0.023299008876980443
1026,2020-03-05,0.04433497536945813,AMZN,1.12,700.0,-0.0042213878858413,7206.0,1.25,-0.009000000000000008,96.65,98.04,95.5,96.2,94964000.0,0,18.369008440908,0.026280393168517355,98.79,-0.026567027384721865,6.55250788703459,0.251063829787234,6.661854740545311,0.028768108493910722,0.03439383488462594
1027,2020-03-06,-0.05084745762711865,AMZN,1.1,489.0,0.0064487449322366,7206.0,1.25,-0.009000000000000008,93.75,95.54,93.47,95.05,105472000.0,0,18.473956082292414,0.02207999999764488,96.2,-0.012026288737222652,6.194405391104672,0.04433497536945813,6.55250788703459,0.026280393168517355,0.026567027384721865
1030,2020-03-09,0.3615819209039548,AMZN,1.09,444.0,0.0032776111295936,7206.0,1.25,-0.009000000000000008,88.69,93.14,88.06,90.03,156264000.0,0,18.86705744896637,0.05727815987627937,95.05,-0.05426012081405263,6.09807428216624,-0.05084745762711865,6.194405391104672,0.02207999999764488,0.012026288737222652
1031,2020-03-10,0.32575757575757575,AMZN,1.11,632.0,0.0074460983317157,7206.0,1.25,-0.009000000000000008,93.54,94.71,90.91,94.59,142666000.0,0,18.776016798979224,0.040624331832304406,90.03,0.049408814104693714,6.450470422144176,0.3615819209039548,6.09807428216624,0.05727815987627937,0.05426012081405263
1032,2020-03-11,0.1169811320754717,AMZN,1.15,494.0,-0.005083225158198,7206.0,1.25,-0.009000000000000008,92.89,93.57,90.07,91.04,112496000.0,0,18.538428232310284,0.03767897512782011,94.59,-0.038252791847058376,6.20455776256869,0.32575757575757575,6.450470422144176,0.040624331832304406,0.049408814104693714
1033,2020-03-12,0.05398457583547558,AMZN,1.2,627.0,-0.0011283136764463,7206.0,1.25,-0.2157,86.1,88.25,83.75,83.83,226924000.0,0,19.240125722031703,0.0522648083562991,91.04,-0.08250803172825484,6.4425401664681985,0.1169811320754717,6.20455776256869,0.03767897512782011,0.038252791847058376
1034,2020-03-13,0.2375,AMZN,1.1,552.0,-0.0008804141086116,7206.0,1.25,-0.2157,87.75,89.32,84.03,89.25,176194000.0,0,18.987096224348733,0.06028490027803012,83.83,0.0626504820099825,6.315358001522335,0.05398457583547558,6.4425401664681985,0.0522648083562991,0.08250803172825484
1037,2020-03-16,0.05660377358490566,AMZN,0.26,758.0,-0.0095464929291022,7206.0,0.25,-0.2157,82.08,87.97,81.3,84.46,178346000.0,0,18.999236047314263,0.08126218322596711,89.25,-0.055163371153951,6.63200177739563,0.2375,6.315358001522335,0.06028490027803012,0.0626504820099825
1038,2020-03-17,0.005780346820809248,AMZN,0.54,1925.0,-0.008002305946547,7206.0,0.25,-0.2157,88.77,92.89,84.46,90.39,218342000.0,0,19.201573203380065,0.09496451502816675,84.46,0.06785559230452218,7.563200592358071,0.05660377358490566,6.63200177739563,0.08126218322596711,0.055163371153951
1039,2020-03-18,0.0773067331670823,AMZN,0.1,813.0,-0.0050463589142911,7206.0,0.25,-0.2157,87.5,92.08,87.25,91.5,192904000.0,0,19.077703218977604,0.05519999999369141,90.39,0.012205330471155964,6.70196036600254,0.005780346820809248,7.563200592358071,0.09496451502816675,0.06785559230452218
1040,2020-03-19,0.18807339449541285,AMZN,0.06,730.0,-0.0145122110430968,7206.0,0.25,-0.16789999999999994,93.0,97.25,91.63,94.05,207998000.0,0,19.15303902704249,0.06043010752038391,91.5,0.027487583465563643,6.594413459749778,0.0773067331670823,6.70196036600254,0.05519999999369141,0.012205330471155964
1041,2020-03-20,0.06354515050167224,AMZN,0.04,571.0,-0.0102400992846741,7206.0,0.25,-0.16789999999999994,96.32,97.85,91.04,92.3,196358000.0,0,19.09545008682119,0.07070182723518449,94.05,-0.018782414238232892,6.349138991379798,0.18807339449541285,6.594413459749778,0.06043010752038391,0.027487583465563643
1044,2020-03-23,0.4807692307692308,AMZN,0.02,543.0,-0.004860372626263,7206.0,0.25,-0.16789999999999994,91.39,95.97,90.6,95.14,156170000.0,0,18.866455721867307,0.05875916401589248,92.3,0.030305349495329058,6.298949246855942,0.06354515050167224,6.349138991379798,0.07070182723518449,0.018782414238232892
1045,2020-03-24,0.3951219512195122,AMZN,0.01,705.0,-0.0060787227586756,7206.0,0.25,-0.16789999999999994,97.57,97.75,95.02,97.0,142942000.0,0,18.777949518538772,0.027979911855285488,95.14,0.01936148749924745,6.559615237493242,0.4807692307692308,6.298949246855942,0.05875916401589248,0.030305349495329058
1046,2020-03-25,0.4152542372881356,AMZN,0.01,956.0,-0.0122330160166236,7206.0,0.25,-0.16789999999999994,96.03,97.51,94.29,94.29,129582000.0,0,18.679824451064725,0.03353118816687168,97.0,-0.02833583902579682,6.863803391452954,0.3951219512195122,6.559615237493242,0.027979911855285488,0.01936148749924745
1047,2020-03-26,0.5299539170506913,AMZN,0.01,703.0,-0.0082994930750394,7206.0,0.25,-0.1917000000000001,95.1,97.82,94.46,97.77,124426000.0,0,18.639221727683562,0.0353312302801965,94.29,0.03624264203999386,6.556778356158042,0.4152542372881356,6.863803391452954,0.03353118816687168,0.02833583902579682
1048,2020-03-27,0.006211180124223602,AMZN,0.01,653.0,-0.0029921765402672,7206.0,0.25,-0.1917000000000001,96.54,96.99,95.0,95.0,107758000.0,0,18.495398539411767,0.020613217317110657,97.77,-0.02874088991703898,6.483107351457199,0.5299539170506913,6.556778356158042,0.0353312302801965,0.03624264203999386
1051,2020-03-30,0.17699115044247787,AMZN,0.01,650.0,-0.0100573795652742,7206.0,0.25,-0.1917000000000001,96.14,98.68,95.62,98.2,122522000.0,0,18.623801171822908,0.03182858331268688,95.0,0.03312932375987934,6.478509642208569,0.006211180124223602,6.483107351457199,0.020613217317110657,0.02874088991703898
1052,2020-03-31,0.2631578947368421,AMZN,0.01,1156.0,-0.0226133452857326,7206.0,0.25,-0.1917000000000001,98.22,99.65,97.2,97.49,102472000.0,0,18.445100158251872,0.024944003255452686,98.2,-0.007256406719240078,7.053585727193677,0.17699115044247787,6.478509642208569,0.03182858331268688,0.03312932375987934
1053,2020-04-01,-0.1297709923664122,AMZN,0.01,617.0,-0.0119178749140018,23084.0,0.25,-0.1917000000000001,96.65,97.25,94.65,95.39,82438000.0,0,18.227557065754652,0.026901189857537325,97.49,-0.021776057484063353,6.42648845745769,0.2631578947368421,7.053585727193677,0.024944003255452686,0.007256406719240078
1054,2020-04-02,0.17006802721088435,AMZN,0.01,866.0,-0.0043305015748296,23084.0,0.25,-0.15489999999999993,95.08,96.38,94.5,95.94,86720000.0,0,18.278195107186974,0.0197728228839111,95.39,0.005749244916801127,6.7650389767805414,-0.1297709923664122,6.42648845745769,0.026901189857537325,0.021776057484063353
1055,2020-04-03,0.17543859649122806,AMZN,0.01,829.0,-0.0034600001117825,23084.0,0.25,-0.15489999999999993,95.56,96.32,94.46,95.33,72198000.0,0,18.094922916499154,0.019464210964894906,95.94,-0.00637843956843103,6.721425700790643,0.17006802721088435,6.7650389767805414,0.0197728228839111,0.005749244916801127
1058,2020-04-06,0.6923076923076923,AMZN,0.01,395.0,-0.004608625262132,23084.0,0.25,-0.15489999999999993,96.8,99.93,96.5,99.88,115464000.0,0,18.564469359690243,0.03543388429386021,95.33,0.0466249089060856,5.981414211254481,0.17543859649122806,6.721425700790643,0.019464210964894906,0.00637843956843103
1059,2020-04-07,0.44398340248962653,AMZN,0.01,616.0,-0.0030316715735755,23084.0,0.25,-0.15489999999999993,100.86,101.79,99.88,100.58,102280000.0,0,18.44322471816434,0.018937140589040644,99.88,0.0069839653322463155,6.424869023905388,0.6923076923076923,5.981414211254481,0.03543388429386021,0.0466249089060856
1060,2020-04-08,0.44554455445544555,AMZN,0.01,488.0,-0.0057137758577947,23084.0,0.25,-0.15489999999999993,101.05,102.2,100.56,102.15,79546000.0,0,18.19184604121421,0.016229589310615584,100.58,0.015488890519812445,6.192362489474872,0.44398340248962653,6.424869023905388,0.018937140589040644,0.0069839653322463155
1061,2020-04-09,0.3630573248407643,AMZN,0.01,761.0,-0.0141443116681716,23084.0,0.25,-0.08070000000000005,102.21,102.65,100.88,102.14,92930000.0,0,18.34735709029431,0.017317287934906934,102.15,-9.790004413330973e-05,6.635946555686647,0.44554455445544555,6.192362489474872,0.016229589310615584,0.015488890519812445
1065,2020-04-13,0.5971563981042654,AMZN,0.02,920.0,-0.0053582572816913,23084.0,0.25,-0.08070000000000005,102.0,109.0,101.9,108.44,134334000.0,0,18.71583980145382,0.06960784313043056,102.14,0.05985260341096691,6.825460036255307,0.3630573248407643,6.635946555686647,0.017317287934906934,9.790004413330973e-05
1066,2020-04-14,0.5286343612334802,AMZN,0.06,941.0,-0.0109428213271875,23084.0,0.25,-0.08070000000000005,110.02,114.6,109.31,114.17,161744000.0,0,18.901525402558587,0.04808216687437894,108.44,0.05149154105777103,6.848005274576363,0.5971563981042654,6.825460036255307,0.06960784313043056,0.05985260341096691
1067,2020-04-15,0.4110169491525424,AMZN,0.03,1142.0,-0.0158055416970706,23084.0,0.25,-0.08070000000000005,112.88,116.67,112.25,115.38,137332000.0,0,18.73791191714232,0.03915662650255524,114.17,0.010542463140507446,7.04141166379481,0.5286343612334802,6.848005274576363,0.04808216687437894,0.05149154105777103
1068,2020-04-16,0.41225626740947074,AMZN,0.03,960.0,-0.0101021079751272,23084.0,0.25,-0.07889999999999997,117.3,123.05,116.75,120.41,240764000.0,0,19.299327762714768,0.053708439893119464,115.38,0.04267155707538435,6.8679744089702925,0.4110169491525424,7.04141166379481,0.03915662650255524,0.010542463140507446
1069,2020-04-17,0.38337801608579086,AMZN,0.03,670.0,-0.0074062496785847,23084.0,0.25,-0.07889999999999997,118.62,120.0,115.8,118.75,158600000.0,0,18.881895873470192,0.03540718259691394,120.41,-0.013882142989376999,6.508769136971682,0.41225626740947074,6.8679744089702925,0.053708439893119464,0.04267155707538435
1072,2020-04-20,0.5582329317269076,AMZN,0.02,499.0,-0.0074860337643359,23084.0,0.25,-0.07889999999999997,119.5,122.25,119.3,119.68,115414000.0,0,18.564036230502115,0.024686192466553483,118.75,0.007801071311416513,6.214608098422191,0.38337801608579086,6.508769136971682,0.03540718259691394,0.013882142989376999
